YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201306,74604,455358,2,1.91,"W","GRACEY",36.8693,-87.6846,3652158,8741076
201306,74604,455358,3,1.42,"ESE","GRACEY",36.8593,-87.628,3651558,8737680
201306,74604,455358,4,.78,"NE","GRACEY",36.8778,-87.6398,3652668,8738388
201306,74604,457994,1,0,"N","GRAND RIVERS",37,-88.23,3700,8813800
201306,74604,457994,2,0,"N","CARRSVILLE",37.4,-88.38,3724000,8822800
201306,74604,457995,1,1.69,"WNW","CLINTON",36.6808,-89.0073,3640848,89438
201306,74604,457995,2,2.05,"WSW","CLINTON",36.6549,-89.0118,3639294,89708
201306,74604,457995,3,.25,"NNE","FULHAM",36.6531,-88.8679,3639186,8852074
201306,74604,457995,4,1.31,"N","FULHAM",36.6687,-88.866,3640122,8851960
201306,74604,457999,1,0,"N","POOLE",37.63,-87.65,3737800,8739000
201306,74604,457999,2,0,"N","DIXON",37.52,-87.7,3731200,8742000
201306,74605,451191,1,0,"W","HOPKINSVILLE",36.85,-87.48,3651000,8728800
201306,74606,451192,1,0,"N","GRANDVIEW",37.93,-86.98,3755800,8658800
201306,74606,451192,2,0,"N","ROCKPORT",37.88,-87.05,3752800,873000
201306,74606,451194,1,1,"W","SANTA CLAUS",38.12,-86.9184,387200,8655104
201306,74606,451195,1,3,"S","PRINCETON",38.3066,-87.57,3818396,8734200
201306,74606,451197,1,0,"S","PETERSBURG",38.5,-87.28,3830000,8716800
201306,74606,451358,1,1,"SW","FRANCISCO",38.3198,-87.4631,3819188,8727786
201306,74606,451904,1,0,"N","OTWELL",38.45,-87.1,3827000,876000
201306,74606,451904,2,.59,"ENE","OTWELL",38.4525,-87.0897,3827150,875382
201306,74607,451199,1,1,"W","ROCKCASTLE",36.9,-87.9881,3654000,8759286
201306,74607,451200,1,2.06,"NNW","MERRITTSTOWN",36.8785,-87.5811,3652710,8734866
201306,74607,451201,1,0,"N","SPOTTSVILLE",37.85,-87.42,3751000,8725200
201306,74607,451201,2,0,"N","BEALS",37.87,-87.4,3752200,8724000
201306,74608,451204,1,.52,"NW","(MVN)MT VERNON ARPT",38.3245,-88.8776,3819470,8852656
201306,74608,451205,1,0,"E","ALTO PASS",37.57,-89.33,3734200,8919800
201306,74608,451362,1,0,"N","DU QUOIN",38.02,-89.23,381200,8913800
201306,74608,458263,1,1.17,"NNW","DIX",38.4461,-88.9367,3826766,8856202
201307,74609,451203,1,5.45,"WSW","SAN ILDEFONSO PUEBLO",35.87,-106.22,3552200,10613200
201307,74609,453081,1,1.83,"SSW","SHEEP SPGS",36.1169,-108.7262,367014,10843572
201307,74609,453081,2,.99,"NNW","SHEEP SPGS",36.154,-108.7142,369240,10842852
201307,74609,453081,3,1.61,"NE","SHEEP SPGS",36.1579,-108.6915,369474,10841490
201307,74609,453081,4,.77,"ESE","NASCHITTI",36.0644,-108.6682,363864,10840092
201307,74609,453081,5,.93,"SW","NASCHITTI",36.0612,-108.6926,363672,10841556
201307,74610,451206,1,0,"N","(HTS)TRI ST ARPT HNT",38.37,-82.55,3822200,8233000
201307,74610,451206,2,.51,"WSW","KELLOGG",38.3984,-82.5293,3823904,8231758
201305,74612,451212,1,.51,"NNW","BEAUFORT",34.7271,-76.6527,3443626,7639162
201305,74612,451213,1,.82,"SSE","CORE CREEK",34.8087,-76.6755,3448522,7640530
201305,74612,451214,1,.58,"ENE","BEAUFORT MOOREHD ARP",34.7335,-76.6608,3444010,7639648
201305,74613,451215,1,1.32,"ESE","ASKIN",35.21,-77.05,3512600,773000
201305,74613,451216,1,.89,"SE","PONZER",35.59,-76.49,3535400,7629400
201305,74614,451217,1,.56,"E","VANCEBORO",35.3,-77.16,3518000,779600
201305,74614,451217,2,.92,"NE","VANCEBORO",35.3105,-77.1601,3518630,779606
201305,74614,451217,3,1.32,"ENE","VANCEBORO",35.3102,-77.1503,3518612,779018
201305,74614,451217,4,1.1,"E","VANCEBORO",35.302,-77.1506,3518120,779036
201306,74615,451218,1,.89,"NE","FRIONA",34.64,-102.72,3438400,10243200
201306,74615,451220,1,.57,"E","ABERNATHY",33.83,-101.84,3349800,10150400
201306,74615,451221,1,1.33,"WNW","FRIONA BENGER ARPK",34.66,-102.7,3439600,10242000
201306,74615,451222,1,.69,"N","ODONNELL",32.98,-101.83,3258800,10149800
201305,74616,451247,1,.61,"SSE","FAIRBANKS",39.7114,-88.5273,3942684,8831638
201305,74616,456525,1,3.76,"WSW","FAIRGRANGE",39.5508,-88.2295,3933048,8813770
201305,74616,456525,2,2.14,"SSW","FAIRGRANGE",39.5498,-88.1789,3932988,8810734
201305,74616,456525,3,.58,"SE","CAMPBELL",39.3938,-88.2127,3923628,8812762
201305,74616,456525,4,2.07,"SW","LERNA",39.4025,-88.3115,3924150,8818690
201305,74616,456525,5,.87,"WSW","(MTO)MATTOON/CHRLSTN",39.4745,-88.2947,3928470,8817682
201305,74616,456531,1,1.93,"SW","JOHNSTOWN",39.3503,-88.3055,3921018,8818330
201305,74616,456531,2,3.34,"SE","JANESVILLE",39.3519,-88.1991,3921114,8811946
201305,74616,456531,3,2.05,"SSE","WALLA WALLA",39.1723,-88.1862,3910338,8811172
201305,74616,456531,4,4.73,"WSW","WOODBURY",39.1727,-88.3609,3910362,8821654
201307,74617,451284,1,.59,"WSW","THORNTON",39.3472,-79.9404,3920832,7956424
201307,74617,451412,1,1.78,"SSE","PARK VIEW",39.2965,-80.0161,3917790,80966
201305,74618,451248,1,2.5,"N","OWANECO",39.5158,-89.1932,3930948,8911592
201305,74618,451248,2,3.05,"N","OWANECO",39.5237,-89.1922,3931422,8911532
201305,74618,451249,1,4,"WSW","OAKLAND",39.6279,-88.0995,3937674,885970
201305,74618,451250,1,2,"W","INGRAHAM",38.83,-88.3672,3849800,8822032
201306,73989,447540,1,1.41,"ENE","BUFFALO",45.1885,-93.8738,4511310,9352428
201306,73989,447540,2,1.19,"NW","BUFFALO MUNI ARPT",45.18,-93.87,4510800,9352200
201306,73989,447541,1,3.66,"WNW","ORROCK",45.47,-93.82,4528200,9349200
201306,73989,447542,1,2.76,"S","ORROCK",45.41,-93.75,4524600,9345000
201306,73989,447543,1,.49,"E","KINGSTON",45.2,-94.31,4512000,9418600
201306,73989,447544,1,.27,"ESE","WAITE PARK",45.5492,-94.2146,4532952,9412876
201306,73989,447544,2,.66,"SSE","ST CLOUD",45.5617,-94.1631,4533702,949786
201306,73989,447546,1,.98,"W","OLIVIA",44.78,-95,4446800,9500
201306,73989,447547,1,.48,"E","FORESTON",45.73,-93.71,4543800,9342600
201306,73989,447548,1,.96,"E","MILLERVILLE",46.07,-95.55,464200,9533000
201306,73989,447549,1,1.82,"NNW","MINNEAPOLIS",45.0222,-93.3001,451332,9318006
201306,73989,447550,1,12.41,"W","GILCHRIST",45.4397,-95.6023,4526382,9536138
201306,73989,447550,2,2.43,"S","GILCHRIST",45.4351,-95.3565,4526106,9521390
201306,73989,447551,1,.85,"SW","BIRD ISLAND",44.76,-94.89,4445600,9453400
201306,73989,447552,1,.85,"SW","(MKT)MANKATO MUNI AR",44.21,-93.93,4412600,9355800
201306,73989,447555,1,0,"N","FARIBAULT",44.3,-93.27,4418000,9316200
201306,73989,447557,1,0,"N","EAGLE BEND",46.17,-95.03,4610200,951800
201306,73989,447723,1,0,"N","(STC)ST CLOUD REGIONAL AIRPORT",45.55,-94.07,4533000,944200
201306,73989,451042,1,2.37,"NE","FLYING CLOUD ARPT",44.8526,-93.4137,4451156,9324822
201306,73989,451043,1,1.55,"E","WOODLAND",44.9532,-93.4886,4457192,9329316
201306,73989,451044,1,2.18,"NNW","ROSEMOUNT",44.7568,-93.1535,4445408,939210
201306,73989,451392,1,9.19,"SSW","STARBUCK",45.4904,-95.5622,4529424,9533732
201306,73989,451395,1,1.68,"E","STARBUCK",45.6237,-95.4856,4537422,9529136
201306,73989,451395,2,1.16,"SW","LONG BEACH",45.6371,-95.4654,4538226,9527924
201306,73989,452403,1,1.6,"WSW","BRENNYVILLE",45.81,-93.95,4548600,9357000
201306,73989,452406,1,.55,"E","DANVERS",45.2813,-95.7589,4516878,9545534
201306,73989,452406,2,.99,"E","DANVERS",45.2818,-95.7498,4516908,9544988
201306,73989,452408,1,.49,"W","SWIFT FALLS",45.4,-95.44,4524000,9526400
201306,73989,452408,2,.53,"ENE","SWIFT FALLS",45.4021,-95.4195,4524126,9525170
201306,73989,452425,1,2.39,"NE","LAC QUI PARLE",45.02,-95.89,451200,9553400
201306,73989,452425,2,2.87,"ENE","LAC QUI PARLE",45.0226,-95.8808,451356,9552848
201306,73989,452439,1,1.64,"W","GLENWOOD ARPT",45.6477,-95.3637,4538862,9521822
201306,73989,452439,2,1.47,"ENE","GLENWOOD",45.658,-95.3718,4539480,9522308
201306,73989,452439,3,1.31,"NE","GLENWOOD",45.6634,-95.3809,4539804,9522854
201306,73989,452439,4,.97,"NW","GLENWOOD",45.6582,-95.4163,4539492,9524978
201306,73989,452439,5,.98,"SE","GLENWOOD",45.6417,-95.3836,4538502,9523016
201306,73989,452440,1,1.3,"SSW","STARBUCK",45.6027,-95.5304,4536162,9531824
201306,73989,452440,2,1.16,"W","STARBUCK",45.6168,-95.5436,4537008,9532616
201306,73989,452440,3,.11,"SW","STARBUCK",45.6188,-95.5213,4537128,9531278
201306,73989,452440,4,.77,"S","STARBUCK",45.6089,-95.5201,4536534,9531206
201306,73989,452445,1,1.06,"NNE","MORRIS",45.5946,-95.9232,4535676,9555392
201306,73989,452445,2,.16,"NE","MORRIS",45.5813,-95.9272,4534878,9555632
201306,73989,452445,3,.78,"ENE","MORRIS",45.5835,-95.9146,4535010,9554876
201306,73989,452445,4,.97,"E","MORRIS",45.58,-95.91,4534800,9554600
201306,73989,452445,5,1.61,"E","MORRIS",45.5838,-95.8973,4535028,9553838
201306,73989,452445,6,1.82,"NE","MORRIS",45.5984,-95.903,4535904,9554180
201306,73989,452453,1,.84,"NE","SAUK CENTRE",45.74,-94.96,4544400,9457600
201306,73989,452453,2,.44,"ESE","SAUK CENTRE",45.7266,-94.9624,4543596,9457744
201306,73989,452453,3,.9,"W","SAUK CENTRE ARPT",45.7211,-94.9487,4543266,9456922
201306,73989,452453,4,.25,"NW","SAUK CENTRE ARPT",45.7221,-94.9343,4543326,9456058
201306,73989,452453,5,1.49,"N","SAUK CENTRE ARPT",45.7415,-94.9289,4544490,9455734
201306,73989,452453,6,2.4,"NE","SAUK CENTRE",45.757,-94.9387,4545420,9456322
201306,73989,452453,7,1.7,"NNE","SAUK CENTRE",45.7532,-94.9583,4545192,9457498
201306,73989,452456,1,.6,"E","LONG PRAIRIE",45.97,-94.8575,4558200,9451450
201306,73989,452456,2,.67,"ESE","LONG PRAIRIE",45.9651,-94.8579,4557906,9451474
201306,73989,452456,3,1.12,"S","LONG PRAIRIE",45.9538,-94.8711,4557228,9452266
201306,73989,452456,4,.16,"SSE","LONG PRAIRIE",45.9679,-94.8688,4558074,9452128
201306,73989,452467,1,.69,"S","POPPLE CREEK",45.66,-94.03,4539600,941800
201306,73989,452467,2,.2,"S","POPPLE CREEK",45.6672,-94.0293,4540032,941758
201306,73989,452468,1,1.52,"SSW","GILMAN",45.7091,-93.9795,4542546,9358770
201306,73989,452468,2,1.24,"ENE","GILMAN",45.7377,-93.9468,4544262,9356808
201306,73989,452472,1,1.46,"E","MONTICELLO",45.3,-93.79,4518000,9347400
201306,73989,452473,1,3.39,"NE","WACONIA",44.89,-93.74,4453400,9344400
201306,73989,452474,1,10.46,"WNW","ST GEORGE",44.45,-94.73,4427000,9443800
201306,73989,452475,1,.3,"SSE","WINTHROP",44.5461,-94.3674,4432766,9422044
201306,73989,452477,1,0,"N","WINSTED",44.97,-94.05,4458200,943000
201306,73989,452478,1,5.05,"SSW","ST PAUL",44.9,-93.18,4454000,9310800
201306,73989,452478,2,4.31,"S","ST PAUL",44.9084,-93.1648,4454504,939888
201306,73989,454929,1,1.46,"NNW","WALBO",45.6,-93.34,4536000,9320400
201306,73989,454930,1,.84,"NE","LONG PRAIRIE",45.98,-94.86,4558800,9451600
201306,73989,454931,1,.48,"E","LITTLE FALLS",45.98,-94.36,4558800,9421600
201306,73989,454932,1,2.79,"WSW","PRINCETON",45.55,-93.65,4533000,9339000
201306,73989,454934,1,1.19,"NE","MELROSE",45.68,-94.81,4540800,9448600
201306,73989,454935,1,.48,"E","MORA",45.88,-93.29,4552800,9317400
201306,73989,454936,1,0,"N","WINNEBAGO",43.77,-94.17,4346200,9410200
201306,73989,454937,1,.49,"W","STACY",45.4,-92.99,4524000,9259400
201306,73989,454939,1,6.23,"NNW","KROSCHEL",46.15,-93.13,469000,937800
201306,73989,454940,1,1.19,"NE","MORRIS",45.59,-95.91,4535400,9554600
201306,73989,454943,1,.96,"E","MILLERVILLE",46.07,-95.55,464200,9533000
201306,73989,454944,1,4.1,"ENE","OPOLE",45.77,-94.29,4546200,9417400
201306,73989,454946,1,1.38,"S","ST CLOUD",45.55,-94.17,4533000,9410200
201306,73989,454972,1,3.17,"SSW","LINWOOD",45.3081,-93.1565,4518486,939390
201306,73989,454972,2,2.65,"NNE","COLUMBUS",45.3054,-93.0288,4518324,931728
201306,73989,454986,1,2.2,"NNW","EDEN PRAIRIE",44.8799,-93.4955,4452794,9329730
201306,73989,456788,1,.5,"W","ELMORE",43.5,-94.09,4330000,945400
201306,73989,456788,2,.76,"NNE","ELMORE",43.51,-94.0737,4330600,944422
201306,73989,461512,1,.5,"SE","WYOMING",45.3259,-92.9915,4519554,9259490
201306,73989,461512,2,.9,"E","WYOMING",45.3282,-92.9817,4519692,9258902
201306,73989,464796,1,2.51,"WNW","BRUNSWICK",45.81,-93.33,4548600,9319800
201306,73989,464796,2,2.53,"NW","BRUNSWICK",45.83,-93.31,4549800,9318600
201306,73989,464797,1,2.97,"WNW","GRASSTON",45.81,-93.21,4548600,9312600
201306,73989,464799,1,.69,"S","GRASSTON",45.79,-93.15,4547400,939000
201306,73989,464800,1,.84,"NW","GRASSTON",45.81,-93.16,4548600,939600
201306,73989,464801,1,2.76,"N","GRASSTON",45.84,-93.15,4550400,939000
201306,73989,465607,1,0,"N","FOREST LAKE",45.28,-92.98,4516800,9258800
201306,73989,465609,1,0,"N","MSP INTL ARPT",44.88,-93.22,4452800,9313200
201306,73989,465610,1,0,"N","NORTH MANKATO",44.18,-94.02,4410800,941200
201306,73989,465611,1,2.37,"N","NOWTHEN",45.3636,-93.4707,4521816,9328242
201306,73989,465611,2,3.16,"SSW","LINWOOD",45.308,-93.1558,4518480,939348
201306,73989,478973,1,1.38,"N","ELMORE",43.5199,-94.079,4331194,944740
201306,73989,478973,2,1.65,"NNW","ELMORE",43.5217,-94.094,4331302,945640
201306,73989,478973,3,.99,"NW","ELMORE",43.5103,-94.0936,4330618,945616
201306,73989,478973,4,.74,"N","ELMORE",43.5106,-94.0784,4330636,944704
201306,73989,478974,1,2.45,"W","MINNESOTA LAKE",43.8484,-93.8991,4350904,9353946
201306,73989,478974,2,.29,"E","MINNESOTA LAKE",43.8504,-93.8442,4351024,9350652
201306,73989,478974,3,2.69,"NNE","MINNESOTA LAKE",43.8879,-93.8375,4353274,9350250
201306,73989,478974,4,3.95,"SE","MAPLETON",43.8942,-93.908,4353652,9354480
201306,73989,478975,1,3.33,"SE","ALBERT LEA",43.6182,-93.3299,4337092,9319794
201306,73989,478975,2,.86,"ESE","ALBERT LEA",43.644,-93.3649,4338640,9321894
201306,73989,478975,3,2.55,"E","ALBERT LEA",43.6555,-93.3295,4339330,9319770
201306,73989,478975,4,3.25,"ENE","MANCHESTER",43.7523,-93.4126,4345138,9324756
201306,73989,478975,5,3.66,"WSW","FREEBORN",43.7572,-93.6413,4345432,9338478
201306,73989,478975,6,1.43,"NE","EMMONS",43.5172,-93.484,4331032,9329040
201304,73990,447558,1,1.96,"ENE","FOXHOLM",48.38,-101.53,4822800,10131800
201304,73990,447558,2,4.37,"WSW","MINOT",48.21,-101.37,4812600,10122200
201304,73990,447558,3,2.49,"SE","SAWYER",48.05,-101.02,483000,1011200
201304,73990,447558,4,3.09,"NNE","SAWYER",48.12,-101.02,487200,1011200
201304,73990,447558,5,2.4,"WNW","SURREY",48.24,-101.18,4814400,10110800
201304,74337,449631,2,1.88,"WNW","GAYLY",40.4574,-80.1644,4027444,809864
201307,75269,459300,1,1.46,"SSW","CHAMBERLAIN",46.88,-94.73,4652800,9443800
201307,75270,459264,1,.93,"W","GRAND FORKS",47.92,-97.07,4755200,974200
201307,75270,459265,1,.93,"W","GRAND FORKS",47.92,-97.07,4755200,974200
201307,75270,459266,1,2.12,"SSE","BOLACK",47.92,-97.12,4755200,977200
201307,75270,459267,1,.69,"S","LIDGERWOOD",46.07,-97.15,464200,979000
201307,75270,459268,1,2.13,"SSW","FORMAN",46.09,-97.64,465400,9738400
201307,75270,459269,1,1.6,"ESE","CAYUGA",46.06,-97.35,463600,9721000
201307,75271,459270,1,0,"N","BADGER",48.78,-96.02,4846800,961200
201307,75271,459271,1,.92,"E","PONEMAH",48.02,-94.91,481200,9454600
201307,75271,459272,1,1.46,"NNW","WASKISH",48.19,-94.51,4811400,9430600
201307,75271,459273,1,.84,"SE","NASHUA",46.02,-96.31,461200,9618600
201307,75271,459274,1,.69,"S","ELBOW LAKE",45.99,-95.98,4559400,9558800
201307,75271,459275,1,1.66,"SSW","THIEF RIVER FALLS",48.11,-96.2,486600,9612000
201307,75271,459276,1,1.66,"NNE","(TVF)THIEF RVR FALLS",48.09,-96.16,485400,969600
201307,75271,459277,1,3.23,"E","(TVF)THIEF RVR FALLS",48.07,-96.11,484200,966600
201307,75271,459278,1,5.77,"NE","HAZEL",48.07,-96.02,484200,961200
201307,75271,459279,1,2.12,"SSE","MAVIE",48.12,-95.92,487200,9555200
201307,75272,467542,1,2.14,"NNW","LOWES XRDS",38.55,-75.41,3833000,7524600
201307,75272,467542,2,.54,"E","STOCKLEY",38.63,-75.34,3837800,7520400
201307,75272,467542,3,1.75,"NE","DAGSBORO",38.57,-75.23,3834200,7513800
201307,75272,467542,4,3.85,"E","GUMBORO",38.49,-75.3,3829400,7518000
201307,75273,467531,1,0,"N","BORDENTOWN",40.15,-74.7,409000,7442000
201307,75276,454749,1,1.61,"SSW","FOREST CITY",43.2475,-93.6581,4314850,9339486
201307,75276,454750,1,4.61,"NNW","MILLER",43.24,-93.64,4314400,9338400
201307,75276,454751,1,3.1,"WSW","MANLY",43.27,-93.26,4316200,9315600
201307,75276,454752,1,1.04,"SE","GARNER",43.0886,-93.6065,435316,9336390
201307,75276,454753,1,1.22,"SW","HURLEY",42.96,-93.35,4257600,9321000
201307,75276,454785,1,0,"N","CLARION",42.73,-93.73,4243800,9343800
201307,75276,454786,1,1.14,"NNW","CORNELIA",42.7938,-93.6924,4247628,9341544
201307,75276,454787,1,0,"N","GENEVA",42.68,-93.13,4240800,937800
201307,75276,454788,1,1.38,"S","BELMOND",42.83,-93.6,4249800,9336000
201307,75276,454789,1,6.9,"WNW","CHAPIN",42.9,-93.36,4254000,9321600
201307,75276,454790,1,1.23,"SE","CLARION",42.72,-93.71,4243200,9342600
201307,75276,454791,1,.24,"SSE","BELMOND",42.8467,-93.5986,4250802,9335916
201307,75276,454792,1,.69,"N","DOWS",42.66,-93.5,4239600,9330000
201307,75276,454793,1,2.46,"NW","BLAIRSBURG",42.5,-93.67,4230000,9340200
201307,75276,454794,1,4.15,"N","STONEGA",42.54,-93.72,4232400,9343200
201307,75276,454795,1,0,"N","COULTER",42.73,-93.37,4243800,9322200
201307,75276,454796,1,1.02,"E","WEBSTER CITY",42.47,-93.8,4228200,9348000
201307,75276,454841,1,.69,"S","GENEVA",42.67,-93.13,4240200,937800
201307,75276,454842,1,1.69,"ESE","ALBION",42.11,-92.97,426600,9258200
201307,75276,454843,1,0,"N","STATE CENTER",42.02,-93.17,421200,9310200
201307,75276,454844,1,.86,"SE","MARSHALLTOWN",42.04,-92.91,422400,9254600
201307,75276,454846,1,1.24,"N","AMES",42.0479,-93.6197,422874,9337182
201307,75276,454847,1,1.54,"W","JORDAN",42.05,-93.81,423000,9348600
201307,75276,454848,1,2.66,"ENE","AMES",42.04,-93.57,422400,9334200
201307,75276,454849,1,0,"N","IOWA FALLS",42.52,-93.27,4231200,9316200
201307,75276,454850,1,.86,"NE","STORY CITY",42.19,-93.59,4211400,9335400
201307,75276,454851,1,0,"N","NEVADA",42.02,-93.45,421200,9327000
201307,75276,454852,1,0,"N","ROLAND",42.17,-93.5,4210200,9330000
201307,75276,454853,1,.86,"NE","WOODWARD",41.86,-93.92,4151600,9355200
201307,75276,454854,1,3.17,"SSE","HADDEN HILL",41.58,-93.8,4134800,9348000
201307,75276,454855,1,4.59,"E","KAMRAR",42.4,-93.64,4224000,9338400
201307,75276,454856,1,.69,"S","WEBSTER CITY",42.46,-93.82,4227600,9349200
201307,75276,454857,1,2.46,"SW","STONEGA",42.46,-93.76,4227600,9345600
201307,75276,454858,1,5.62,"N","WEBSTER CITY",42.55,-93.84,4233000,9350400
201307,75276,454859,1,.69,"S","WEBSTER CITY",42.46,-93.82,4227600,9349200
201307,75276,454860,1,0,"N","CLARION",42.73,-93.73,4243800,9343800
201307,75276,454861,1,1.54,"E","BOONE MUNI ARPT",42.05,-93.82,423000,9349200
201307,75276,454862,1,1.38,"S","BOONE",42.05,-93.88,423000,9352800
201307,75276,454863,1,4.6,"WSW","LUTHER",41.94,-94.03,4156400,941800
201307,75276,454865,1,1.38,"S","BOONE",42.05,-93.88,423000,9352800
201307,75276,454866,1,1.54,"W","MACKEY",42.17,-93.8,4210200,9348000
201307,75276,454867,1,0,"N","BAGLEY",41.85,-94.43,4151000,9425800
201307,75276,454868,1,1.54,"W","MACKEY",42.17,-93.8,4210200,9348000
201307,75276,454869,1,1.24,"NW","ERICSON",42.03,-93.82,421800,9349200
201307,75276,454871,1,.86,"NW","LUTHER",41.98,-93.96,4158800,9357600
201307,75276,454872,1,.51,"W","MADRID",41.88,-93.86,4152800,9351600
201307,75276,454873,1,1.24,"NE","PERRY",41.84,-94.1,4150400,946000
201307,75276,454875,1,1.03,"E","KELLEY",41.95,-93.66,4157000,9339600
201307,75276,454877,1,2.92,"NW","ALLEMAN",41.85,-93.66,4151000,9339600
201307,75276,454878,1,0,"N","GUTHRIE CENTER",41.68,-94.5,4140800,9430000
201307,75276,454879,1,1.72,"SW","KELLOGG",41.7,-92.94,4142000,9256400
201307,75276,454880,1,4.09,"E","DAYTON",42.27,-93.99,4216200,9359400
201307,75276,454881,1,.69,"N","BORDER PLAINS",42.41,-94.05,4224600,943000
201307,75276,454882,1,2.92,"NW","ALLEMAN",41.8499,-93.6601,4150994,9339606
201307,75276,455093,1,4.18,"N","ALEXANDER",42.86,-93.48,4251600,9328800
201307,75276,455094,1,1.23,"NE","DIKE",42.48,-92.61,4228800,9236600
201307,75276,455095,1,.69,"S","ELDORA",42.36,-93.1,4221600,936000
201307,75276,455096,1,3.4,"WNW","BEVINGTON",41.39,-93.86,4123400,9351600
201307,75276,455097,1,1.25,"WNW","BEVINGTON",41.38,-93.82,4122800,9349200
201307,75276,468351,1,5.05,"NNE","HAYFIELD",43.2412,-93.6653,4314472,9339918
201307,75276,468352,1,2.85,"E","FOREST CITY",43.263,-93.5943,4315780,9335658
201307,75276,468353,1,3.4,"NNW","BRITT",43.1441,-93.8497,438646,9350982
201307,75276,468354,1,3.08,"W","MANLY",43.2731,-93.2604,4316386,9315624
201307,75276,468355,1,3.44,"W","KAMRAR",42.406,-93.797,4224360,9347820
201307,75276,468356,1,.67,"ENE","STORY CITY",42.1851,-93.5888,4211106,9335328
201307,75276,468871,1,.09,"W","BOONE",42.07,-93.8818,424200,9352908
201307,75276,468872,1,0,"N","BOONE",42.07,-93.88,424200,9352800
201307,75276,468874,1,2.69,"SSW","BOONE MUNI ARPT",42.0152,-93.8734,42912,9352404
201307,75276,468893,1,1.43,"N","ROLAND",42.1906,-93.5027,4211436,9330162
201307,75277,467595,1,0,"N","(PHL)PHILADELPHIA IN",39.88,-75.25,3952800,7515000
201307,75277,470378,1,.31,"ESE","BLOOMING GLEN",40.368,-75.2448,4022080,7514688
201307,75277,470413,1,0,"N","CHATWOOD",39.97,-75.58,3958200,7534800
201307,75277,470417,1,1,"ESE","WEST CHESTER",39.9634,-75.6031,3957804,7536186
201307,75278,467839,1,2.07,"NW","RIDGEWAY",40.0518,-74.3068,403108,7418408
201307,75278,467839,2,1.92,"NW","RIDGEWAY",40.048,-74.3077,402880,7418462
201307,75278,470359,1,0,"N","ISLAND HGTS",39.93,-74.17,3955800,7410200
201307,75278,470401,1,.53,"E","OAKVIEW",39.8489,-75.1601,3950934,759606
201307,75280,469949,1,.5,"S","MT HOLLY",39.9929,-74.7785,3959574,7446710
201307,75280,469949,2,.56,"S","MT HOLLY",39.992,-74.7784,3959520,7446704
201307,75280,469949,3,.61,"SSW","MT HOLLY",39.9913,-74.7826,3959478,7446956
201307,75280,469949,4,.52,"SSW","MT HOLLY",39.9928,-74.7827,3959568,7446962
201307,75280,469949,5,.44,"S","MT HOLLY",39.9936,-74.7809,3959616,7446854
201307,75280,469988,1,0,"N","JACKSON",40.12,-74.4,407200,7424000
201307,75280,469988,2,1.94,"NE","(NEL)NAS LAKEHURST",40.0498,-74.3541,402988,7421246
201307,75280,469988,3,.64,"NNE","RIDGEWAY",40.0387,-74.2758,402322,7416548
201307,75280,469988,4,2.23,"W","LAKEWOOD",40.1028,-74.2621,406168,7415726
201307,75280,469988,5,.66,"SW","JACKSONS MILLS",40.1438,-74.3294,408628,7419764
201307,75280,470045,1,1.12,"NNE","CAMDEN",39.9448,-75.1114,3956688,756684
201307,75280,470045,2,1.04,"ENE","CAMDEN",39.9351,-75.1015,3956106,756090
201307,75280,470045,3,.97,"NNW","COLLINGSWOOD",39.9328,-75.0874,3955968,755244
201307,75280,470045,4,.95,"S","PENNSAUKEN",39.9363,-75.0682,3956178,754092
